Day fraction since midnight on 8/7/2024,raw (L/min),filter (volts),sludge (volts),turbidityInfluent (NTU),turbidityEffluent (NTU),turbidityClarified (NTU),turbidityTubeSettler (),coagulantDoseController (rpm),masterflexPumpController (),coagulantDose(mg/L) (),coagDoseToFlow(mL/s) (),setGlobalVariables (),flocculatedTurbidity (NTU),flocSaturation (),tubeSettlerController (),shiftedInfluent (NTU),DOM (mg/L)
0.53654296,31.67961884,0.57581151,0.39759344,21.18558884,0.92714787,2.03042412,1.63278806,4.62500268,0.63157895,2.15837821,0.01598727,1.0,12.44536768,0.973964,15.78947368,20.58554198,0.0
0.53660083,31.7521286,0.57580715,0.39676473,21.0002594,0.92714787,2.03912878,1.63278806,4.59962701,0.63157895,2.15837821,0.01598243,1.0,12.44536768,0.973964,15.78947368,20.58554198,0.0
0.53665869,31.60722923,0.57613373,0.39687881,21.00788498,0.93551046,2.03912878,1.58923137,4.55856396,0.63157895,2.15837821,0.01602926,1.0,12.44536768,0.973964,15.78947368,20.58554198,0.0
0.53671656,31.64565468,0.57617903,0.39640021,20.97618484,0.94842547,2.03085947,1.57758248,4.55856396,0.63157895,2.15837821,0.01604218,1.0,12.44536768,0.973964,15.78947368,20.58554198,0.0
0.53677444,31.71783257,0.5762583,0.39626685,20.80277824,0.95457739,2.0493679,1.59597933,4.56640765,0.63157895,2.15837821,0.01610192,1.0,12.44536768,0.973964,15.78947368,20.58554198,0.0
0.53683231,31.77603531,0.57633674,0.39591968,20.6785965,0.95457739,2.03077602,1.59597933,4.58670846,0.63157895,2.15837821,0.01619074,1.0,12.44536768,0.973964,15.78947368,20.58554198,0.0
0.53689019,31.789011,0.57649899,0.39861867,20.5792923,0.95457999,2.03077602,1.60879576,4.59501358,0.63157895,2.15837821,0.01598727,1.0,12.44536768,0.973964,15.78947368,20.58554198,0.0
0.53694806,31.7869854,0.5765658,0.39913782,20.57159042,0.95457999,2.03077999,1.60879576,4.55764166,0.63157895,2.15837821,0.0160341,1.0,12.44536768,0.973964,15.78947368,20.58554198,0.0
0.53700594,31.7863121,0.5765838,0.39602897,20.40514755,0.94517773,2.03077999,1.62317407,4.58670846,0.63157895,2.15837821,0.01614068,1.0,12.44536768,0.973964,15.78947368,20.58554198,0.0
0.5370638,31.75409698,0.57640898,0.39642683,20.49685669,0.9275586,2.02351308,1.65579867,4.6457652,0.63157895,2.15837821,0.01615037,1.0,12.44536768,0.973964,15.78947368,20.58554198,0.0
0.53712169,31.80656815,0.5766142,0.39758942,20.66506004,0.94188684,2.02427721,1.63252699,4.56317794,0.63157895,2.15837821,0.01600826,1.0,12.44536768,0.973964,15.78947368,20.58554198,0.0
0.53717956,31.70628738,0.57654727,0.39565644,20.65678024,0.94509244,2.02227783,1.62677622,4.57319446,0.63157895,2.16180441,0.01608058,1.0,12.35495756,0.97423192,15.78947368,20.42548676,0.0
0.53723743,31.73114395,0.57622796,0.39668828,20.57871628,0.94509244,2.01329303,1.63014913,4.5755047,0.63157895,2.16180441,0.0161938,1.0,12.35495756,0.97423192,15.78947368,20.42548676,0.0
0.53729531,31.7555809,0.57632661,0.3956373,20.48970413,0.95982212,2.00612473,1.63014913,4.59167859,0.63157895,2.16180441,0.01623747,1.0,12.35495756,0.97423192,15.78947368,20.42548676,0.0
0.53735318,31.72769356,0.57633704,0.39571032,20.48970413,0.96477073,1.99323678,1.61562705,4.61848129,0.63157895,2.16180441,0.01619865,1.0,12.35495756,0.97423192,15.78947368,20.42548676,0.0
0.53741107,31.73402214,0.57622671,0.39809746,20.6254921,0.95272571,2.00259328,1.61562705,4.54592987,0.63157895,2.16180441,0.01607411,1.0,12.35495756,0.97423192,15.78947368,20.42548676,0.0
0.53746892,31.69953728,0.57668012,0.39576414,20.45483208,0.95658046,2.01062155,1.61842012,4.60692844,0.63157895,2.16180441,0.0160919,1.0,12.35495756,0.97423192,15.78947368,20.42548676,0.0
0.53752681,31.75759125,0.57658803,0.39595291,20.60575294,0.94817585,2.01268625,1.59975684,4.59814826,0.63157895,2.16180441,0.01608705,1.0,12.35495756,0.97423192,15.78947368,20.42548676,0.0
0.53758468,31.69825172,0.57682598,0.3990345,20.60575294,0.94693166,1.98438239,1.59041965,4.59768637,0.63157895,2.16180441,0.01618086,1.0,12.35495756,0.97423192,15.78947368,20.42548676,0.0
0.53764255,31.63503075,0.57679403,0.4016991,20.60491562,0.95014733,1.97676647,1.59066045,4.56949774,0.63157895,2.16180441,0.01596898,1.0,12.35495756,0.97423192,15.78947368,20.42548676,0.0
0.53770044,31.67638206,0.57694191,0.39658552,20.82135773,0.95990616,1.96980226,1.59051681,4.59814826,0.63157895,2.16180441,0.01606602,1.0,12.35495756,0.97423192,15.78947368,20.42548676,0.0
0.5377583,31.64302063,0.57702571,0.39608717,20.79450798,0.95953667,1.97678375,1.58784389,4.57920169,0.63157895,2.16180441,0.01605308,1.0,12.35495756,0.97423192,15.78947368,20.42548676,0.0
0.53781618,31.72120285,0.57714385,0.39640111,20.68359756,0.9699502,1.97678375,1.60290551,4.57735333,0.63157895,2.16180441,0.01610646,1.0,12.35495756,0.97423192,15.78947368,20.42548676,0.0
0.53787404,31.67212486,0.57714802,0.39705691,20.79145813,0.95932066,1.99694443,1.60209715,4.55885242,0.63157895,2.14699758,0.01586121,1.0,12.35034809,0.97424557,15.78947368,20.41732914,0.0
0.53793192,31.66764832,0.57702702,0.40025276,20.56144524,0.94775683,1.9904561,1.60209715,4.58271703,0.63157895,2.14699758,0.01601381,1.0,12.35034809,0.97424557,15.78947368,20.41732914,0.0
0.5379898,31.77853584,0.57723242,0.39637756,20.52855492,0.9416244,1.98802066,1.59071326,4.56527722,0.63157895,2.14699758,0.01590458,1.0,12.35034809,0.97424557,15.78947368,20.41732914,0.0
0.53804767,31.79442596,0.57700878,0.396079,20.52855492,0.9416244,1.9842577,1.59071326,4.56757218,0.63157895,2.14699758,0.01603308,1.0,12.35034809,0.97424557,15.78947368,20.41732914,0.0
0.53810555,31.71246147,0.57701647,0.39566022,20.44332504,0.93945289,1.9813323,1.60930514,4.57307955,0.63157895,2.14699758,0.01597365,1.0,12.35034809,0.97424557,15.78947368,20.41732914,0.0
0.53816342,31.73381996,0.57703751,0.39577124,21.16238403,0.93945289,1.97778726,1.60930514,4.55013182,0.63157895,2.14699758,0.01594956,1.0,12.35034809,0.97424557,15.78947368,20.41732914,0.0
0.5382213,31.65653419,0.57708704,0.39600638,23.17933846,0.93945289,1.93614995,1.60930514,4.56527722,0.63157895,2.14699758,0.01586603,1.0,12.35034809,0.97424557,15.78947368,20.41732914,0.0
0.53827917,31.75484467,0.57706052,0.39612061,22.73070908,0.93520987,1.92837775,1.62336409,4.53728166,0.63157895,2.14699758,0.0160122,1.0,12.35034809,0.97424557,15.78947368,20.41732914,0.0
0.53833704,31.6098156,0.57723218,0.4125033,22.08002853,0.96788132,1.92558324,1.65612257,4.54875539,0.63157895,2.14699758,0.01589494,1.0,12.35034809,0.97424557,15.78947368,20.41732914,0.0
0.53839493,31.65225792,0.57689422,0.40820184,22.08002853,0.96788132,1.93973851,1.67251587,4.53774038,0.63157895,2.14699758,0.01584675,1.0,12.35034809,0.97424557,15.78947368,20.41732914,0.0
0.53845279,31.66716194,0.57711995,0.41318446,22.08002999,0.99522799,1.9356693,1.66271639,4.57720994,0.63157895,2.14699758,0.01592225,1.0,12.35034809,0.97424557,15.78947368,20.41732914,0.0
0.53851067,31.63769531,0.57710493,0.42000613,21.05537987,1.0304203,1.9356693,1.67090166,4.55472148,0.63157895,2.14699758,0.01602023,1.0,12.35034809,0.97424557,15.78947368,20.41732914,0.0
0.53856854,31.60626793,0.57727438,0.43084258,20.86404228,1.0304203,1.93566999,1.62598383,4.61226339,0.63157895,2.17719297,0.01622926,1.0,12.40788889,0.97407512,15.78947368,20.51918051,0.0
0.53862642,31.74856949,0.57714766,0.5383746,20.86404228,1.0304203,1.93566999,1.62598383,4.6429802,0.63157895,2.17719297,0.01590673,1.0,12.40788889,0.97407512,15.78947368,20.51918051,0.0
0.53868429,31.73078918,0.57594591,0.45230177,20.56538773,1.01068497,1.97757649,1.61516368,4.63320634,0.63157895,2.17719297,0.01615921,1.0,12.40788889,0.97407512,15.78947368,20.51918051,0.0
0.53874217,31.66893005,0.57802242,0.41157249,20.56538773,0.9996714,1.96036255,1.58050358,4.6020252,0.63157895,2.17719297,0.01621297,1.0,12.40788889,0.97407512,15.78947368,20.51918051,0.0
0.53880004,31.62243271,0.57647353,0.40090543,20.53101349,0.97787338,1.93264174,1.58050358,4.61738277,0.63157895,2.17719297,0.01620645,1.0,12.40788889,0.97407512,15.78947368,20.51918051,0.0
0.53885791,31.66304779,0.57719266,0.39572674,20.53091049,0.95992893,1.93264174,1.55975747,4.60574823,0.63157895,2.17719297,0.016226,1.0,12.40788889,0.97407512,15.78947368,20.51918051,0.0
0.53891579,31.77598953,0.57658309,0.39594963,20.74793243,0.95728904,1.93097556,1.55975747,4.64437627,0.63157895,2.17719297,0.01618202,1.0,12.40788889,0.97407512,15.78947368,20.51918051,0.0
0.53897367,31.77910995,0.57657999,0.40022308,20.74376678,0.95728904,1.93097556,1.54474962,4.62855269,0.63157895,2.17719297,0.01626183,1.0,12.40788889,0.97407512,15.78947368,20.51918051,0.0
0.53903155,31.76010704,0.57630938,0.39941406,21.44073677,0.95535487,1.86939251,1.56296182,4.62110608,0.63157895,2.17719297,0.01622437,1.0,12.40788889,0.97407512,15.78947368,20.51918051,0.0
0.53908942,31.78007889,0.57628256,0.39633217,21.566082,0.95043772,1.85737944,1.56296182,4.6439111,0.63157895,2.17719297,0.0161869,1.0,12.40788889,0.97407512,15.78947368,20.51918051,0.0
0.53914729,31.78277016,0.57620144,0.39572307,21.39508057,0.93052936,1.85737944,1.59436667,4.61645243,0.63157895,2.17719297,0.01614944,1.0,12.40788889,0.97407512,15.78947368,20.51918051,0.0
0.53920516,31.76864243,0.57623523,0.39576417,20.9816246,0.92763573,1.87620389,1.63705766,4.64809957,0.63157895,2.17719297,0.01619016,1.0,12.40788889,0.97407512,15.78947368,20.51918051,0.0
0.53926303,31.83429718,0.57578677,0.39570865,20.9816246,0.92763573,1.87784779,1.63705766,4.58719172,0.63157895,2.14694378,0.01611782,1.0,12.46533095,0.97390478,15.78947368,20.6208966,0.0
0.5393209,31.75881767,0.57570314,0.40609139,20.73276901,0.92763573,1.84607565,1.6446166,4.55093602,0.63157895,2.14694378,0.01592988,1.0,12.46533095,0.97390478,15.78947368,20.6208966,0.0
0.53937878,31.76569748,0.57565755,0.41260999,20.73276901,0.93821657,1.83490753,1.66053355,4.57893088,0.63157895,2.14694378,0.01598289,1.0,12.46533095,0.97390478,15.78947368,20.6208966,0.0
0.53943666,31.83189964,0.57558078,0.41245729,20.50019836,0.91388696,1.8341279,1.66053999,4.56653975,0.63157895,2.14694378,0.01600216,1.0,12.46533095,0.97390478,15.78947368,20.6208966,0.0
0.53949453,31.74736977,0.57550317,0.41098633,20.51908112,0.91388999,1.82297313,1.66053999,4.56929364,0.63157895,2.14694378,0.01599735,1.0,12.46533095,0.97390478,15.78947368,20.6208966,0.0
0.53955241,31.72267532,0.5757075,0.43036312,20.51908112,0.91388999,1.83625031,1.61611152,4.54772343,0.63157895,2.14694378,0.01599413,1.0,12.46533095,0.97390478,15.78947368,20.6208966,0.0
0.53961028,31.7558136,0.57551688,0.41394091,20.37220764,0.94264567,1.81289387,1.61611152,4.54634648,0.63157895,2.14694378,0.01586402,1.0,12.46533095,0.97390478,15.78947368,20.6208966,0.0
0.53966816,31.64605904,0.57552707,0.49518973,20.34597015,0.94799131,1.8107723,1.62061906,4.55690196,0.63157895,2.14694378,0.0159347,1.0,12.46533095,0.97390478,15.78947368,20.6208966,0.0
0.53972602,31.63149834,0.57555497,0.46393028,20.23598099,0.94661039,1.8107723,1.6334759,4.56791669,0.63157895,2.14694378,0.0159074,1.0,12.46533095,0.97390478,15.78947368,20.6208966,0.0
0.5397839,31.60276604,0.57564008,0.40513232,20.23598099,0.9431631,1.79374015,1.62358332,4.51972857,0.63157895,2.14694378,0.01582066,1.0,12.46533095,0.97390478,15.78947368,20.6208966,0.0
0.53984178,31.63108444,0.57507122,0.40259361,20.3104763,0.94912624,1.80076158,1.62338388,4.5454288,0.63157895,2.14694378,0.01585599,1.0,12.46533095,0.97390478,15.78947368,20.6208966,0.0
0.53989966,31.66966248,0.57485443,0.4497579,20.35484123,0.94912624,1.83135378,1.62338388,4.57388263,0.63157895,2.14694378,0.01588973,1.0,12.46533095,0.97390478,15.78947368,20.6208966,0.0
0.53995753,31.7165947,0.57503021,0.43281847,20.43508911,0.94732779,1.84818065,1.63377774,4.52114268,0.63157895,2.11328212,0.01571807,1.0,13.15158392,0.9718552,15.78947368,21.83915361,0.0
0.5400154,31.73048973,0.57487744,0.40784824,20.44655609,0.94729191,1.86141348,1.62107873,4.40414192,0.63157895,2.11328212,0.01572755,1.0,13.15158392,0.9718552,15.78947368,21.83915361,0.0
0.54007328,31.65506554,0.5748468,0.40515035,20.41088104,0.96117008,1.86141348,1.62107873,4.44750898,0.63157895,2.11328212,0.01571016,1.0,13.15158392,0.9718552,15.78947368,21.83915361,0.0
0.54013115,31.64147949,0.57472175,0.39814734,20.41088104,0.96117008,1.81420743,1.64436996,4.46196476,0.63157895,2.11328212,0.01582716,1.0,13.15158392,0.9718552,15.78947368,21.83915361,0.0
0.54018903,31.68314362,0.57477582,0.40014899,20.4621582,0.96117999,1.82653487,1.64436996,4.49403827,0.63157895,2.11328212,0.01571807,1.0,13.15158392,0.9718552,15.78947368,21.83915361,0.0
0.54024691,31.8371315,0.57455343,0.41220367,20.53288651,0.95605719,1.81825316,1.66802776,4.5301773,0.63157895,2.11328212,0.01586195,1.0,13.15158392,0.9718552,15.78947368,21.83915361,0.0
0.54030477,31.81609344,0.57444024,0.39573449,20.53288651,0.94200742,1.82887793,1.67109585,4.48138936,0.63157895,2.11328212,0.01575601,1.0,13.15158392,0.9718552,15.78947368,21.83915361,0.0
0.54036264,31.72822189,0.57432187,0.39639905,20.27828217,0.93003249,1.8446002,1.67109585,4.47416161,0.63157895,2.11328212,0.01577973,1.0,13.15158392,0.9718552,15.78947368,21.83915361,0.0
0.54042051,31.7117691,0.57426423,0.44585249,20.27828217,0.9214704,1.8446002,1.62593627,4.50804199,0.63157895,2.11328212,0.01569435,1.0,13.15158392,0.9718552,15.78947368,21.83915361,0.0
0.54047839,31.83276176,0.57424676,0.41019538,20.10194016,0.9214704,1.84694755,1.58342421,4.53379104,0.63157895,2.11328212,0.01584613,1.0,13.15158392,0.9718552,15.78947368,21.83915361,0.0
0.54053626,31.83614349,0.57453668,0.45761862,20.08192062,0.93486738,1.84694755,1.58342421,4.49855531,0.63157895,2.11328212,0.01578131,1.0,13.15158392,0.9718552,15.78947368,21.83915361,0.0
0.54059414,31.86172485,0.5748297,0.41183338,20.13226318,0.93822151,1.82844734,1.57827568,4.48319623,0.63157895,2.11328212,0.01572123,1.0,13.15158392,0.9718552,15.78947368,21.83915361,0.0
0.54065201,31.83695221,0.57482767,0.39898428,20.07001305,0.93822151,1.80421841,1.59686196,4.47641445,0.63157895,2.10838572,0.01570846,1.0,12.68468442,0.97325251,15.78947368,21.00968277,0.0
0.5407099,31.75747299,0.57450521,0.40051246,20.07001305,0.92856568,1.80487037,1.59686196,4.47821713,0.63157895,2.10838572,0.01575736,1.0,12.68468442,0.97325251,15.78947368,21.00968277,0.0
0.54076775,31.78987694,0.57509738,0.40341035,20.12461853,0.92856568,1.81479597,1.59686196,4.4944421,0.63157895,2.10838572,0.01568638,1.0,12.68468442,0.97325251,15.78947368,21.00968277,0.0
0.54082562,31.89333153,0.57522833,0.39650756,20.09671783,0.93458945,1.81700122,1.57936656,4.49849821,0.63157895,2.10838572,0.01581573,1.0,12.68468442,0.97325251,15.78947368,21.00968277,0.0
0.5408835,31.91539192,0.5751949,0.39571324,20.05785751,0.93937325,1.82397652,1.57936656,4.49263942,0.63157895,2.10838572,0.01573843,1.0,12.68468442,0.97325251,15.78947368,21.00968277,0.0
0.54094137,31.92350578,0.57527578,0.39607501,19.92656708,0.93937325,1.82723308,1.5887171,4.48993499,0.63157895,2.10838572,0.01582204,1.0,12.68468442,0.97325251,15.78947368,21.00968277,0.0
0.54099925,31.8170433,0.57533062,0.40058652,19.89837646,0.92382854,1.81462419,1.58871999,4.50480801,0.63157895,2.10838572,0.01574159,1.0,12.68468442,0.97325251,15.78947368,21.00968277,0.0
0.54105712,31.83084106,0.57517803,0.39906427,19.89837646,0.92382854,1.81462419,1.58871999,4.51517391,0.63157895,2.10838572,0.01575736,1.0,12.68468442,0.97325251,15.78947368,21.00968277,0.0
0.541115,31.76987267,0.57502896,0.41061926,19.73692513,0.89910501,1.80874765,1.58871999,4.46695002,0.63157895,2.10838572,0.01573686,1.0,12.68468442,0.97325251,15.78947368,21.00968277,0.0
0.54117286,31.75137329,0.57489538,0.40411741,19.67099762,0.89910501,1.81447649,1.58098269,4.48137203,0.63157895,2.10838572,0.01563275,1.0,12.68468442,0.97325251,15.78947368,21.00968277,0.0
0.54123075,31.70047951,0.57498711,0.4104155,19.72341919,0.87313169,1.82123947,1.57183349,4.44486626,0.63157895,2.10838572,0.01560593,1.0,12.68468442,0.97325251,15.78947368,21.00968277,0.0
0.54128861,31.66488647,0.57521433,0.40229809,19.90314865,0.84212995,1.83146131,1.58048773,4.47821713,0.63157895,2.10838572,0.01560593,1.0,12.68468442,0.97325251,15.78947368,21.00968277,0.0
0.54134649,31.67862129,0.57501107,0.43586782,19.90314865,0.84293723,1.82422709,1.54431129,4.40905737,0.63157895,2.08590095,0.01538644,1.0,12.50862035,0.97377627,15.78947368,20.69757784,0.0
0.54140436,31.66076851,0.57509065,0.3973076,19.90314999,0.84293723,1.81968164,1.53563929,4.45052421,0.63157895,2.08590095,0.01545043,1.0,12.50862035,0.97377627,15.78947368,20.69757784,0.0
0.54146224,31.75286484,0.57498693,0.39571491,19.94073868,0.84609187,1.81524324,1.53563929,4.44205231,0.63157895,2.08590095,0.01562678,1.0,12.50862035,0.97377627,15.78947368,20.69757784,0.0
0.54152011,31.77211761,0.57530326,0.39598995,19.94073868,0.84609187,1.83425725,1.50440335,4.42154185,0.63157895,2.08590095,0.01544106,1.0,12.50862035,0.97377627,15.78947368,20.69757784,0.0
0.54157798,31.77483559,0.57546288,0.39629599,19.94761658,0.86228675,1.86744487,1.50440335,4.43581033,0.63157895,2.08590095,0.01546291,1.0,12.50862035,0.97377627,15.78947368,20.69757784,0.0
0.54163586,31.73527336,0.57537943,0.39685765,19.94761658,0.86228675,1.86291742,1.51961553,4.41663714,0.63157895,2.08590095,0.01548008,1.0,12.50862035,0.97377627,15.78947368,20.69757784,0.0
0.54169374,31.77407646,0.57561392,0.39574701,19.96555138,0.87446398,1.88305974,1.52995896,4.46122576,0.63157895,2.08590095,0.01552065,1.0,12.50862035,0.97377627,15.78947368,20.69757784,0.0
0.5417516,31.77044487,0.57551271,0.39700618,19.98023605,0.87446398,1.89478827,1.52995896,4.44695729,0.63157895,2.08590095,0.01551753,1.0,12.50862035,0.97377627,15.78947368,20.69757784,0.0
0.54180948,31.70626068,0.57580233,0.39697045,19.98023605,0.88020545,1.91290283,1.5297842,4.43045942,0.63157895,2.08590095,0.01549256,1.0,12.50862035,0.97377627,15.78947368,20.69757784,0.0
0.54186735,31.71213913,0.57597905,0.39584702,19.90493202,0.87822521,1.91290283,1.5297842,4.45319979,0.63157895,2.08590095,0.01551441,1.0,12.50862035,0.97377627,15.78947368,20.69757784,0.0
0.54192522,31.70684433,0.57610053,0.40095237,19.83530045,0.88746369,1.91290999,1.53590369,4.41128649,0.63157895,2.08590095,0.01536615,1.0,12.50862035,0.97377627,15.78947368,20.69757784,0.0
0.54198309,31.64541626,0.57629478,0.39992842,19.69381523,0.91187626,1.91290999,1.53590369,4.40415239,0.63157895,2.08590095,0.01545043,1.0,12.50862035,0.97377627,15.78947368,20.69757784,0.0
0.54204096,31.69390297,0.57641292,0.40742126,19.65174484,0.93385935,1.90198457,1.51820207,4.41932957,0.63157895,2.09393738,0.01555695,1.0,12.56409203,0.97361145,15.78947368,20.79587113,0.0
0.54209884,31.72140503,0.5764485,0.4167836,19.65068436,0.94982427,1.87795496,1.52013946,4.44305313,0.63157895,2.09393738,0.01550212,1.0,12.56409203,0.97361145,15.78947368,20.79587113,0.0
0.54215671,31.74424934,0.57661086,0.45631322,19.66456604,0.94982427,1.884179,1.51928115,4.45782423,0.63157895,2.09393738,0.01550525,1.0,12.56409203,0.97361145,15.78947368,20.79587113,0.0
0.54221459,31.67041397,0.57699251,0.39851326,19.73145103,0.92756331,1.884179,1.51068509,4.46901386,0.63157895,2.09393738,0.01562275,1.0,12.56409203,0.97361145,15.78947368,20.79587113,0.0
0.54227246,31.7753582,0.57702124,0.39758885,19.62903404,0.93084425,1.88799918,1.49374354,4.44573849,0.63157895,2.09393738,0.01560552,1.0,12.56409203,0.97361145,15.78947368,20.79587113,0.0
0.54233034,31.83947372,0.57727545,0.39642859,19.62172318,0.91115755,1.87459958,1.47472334,4.46498555,0.63157895,2.09393738,0.01566192,1.0,12.56409203,0.97361145,15.78947368,20.79587113,0.0
0.5423882,31.88697052,0.57734364,0.52670532,19.66750145,0.88829499,1.8676753,1.47472334,4.45200505,0.63157895,2.09393738,0.01571518,1.0,12.56409203,0.97361145,15.78947368,20.79587113,0.0
0.54244608,31.81573486,0.57749426,0.50986201,19.60567093,0.86240548,1.86595917,1.5001018,4.4654332,0.63157895,2.09393738,0.01557732,1.0,12.56409203,0.97361145,15.78947368,20.79587113,0.0
0.54250395,31.83957481,0.57780838,0.41528964,19.65373611,0.83995932,1.86538458,1.51176608,4.44484346,0.63157895,2.09393738,0.01567601,1.0,12.56409203,0.97361145,15.78947368,20.79587113,0.0
0.54256183,31.75692749,0.57772273,0.40031075,19.7232933,0.81431568,1.86538458,1.51466334,4.45513833,0.63157895,2.09393738,0.01560865,1.0,12.56409203,0.97361145,15.78947368,20.79587113,0.0
0.5426197,31.75499535,0.57801956,0.39575875,19.7232933,0.81431568,1.89289951,1.5242219,4.43320564,0.63157895,2.09393738,0.01564311,1.0,12.56409203,0.97361145,15.78947368,20.79587113,0.0
0.54267758,31.66623497,0.57795864,0.43426815,19.72329999,0.78472424,1.91465557,1.53304768,4.44305313,0.63157895,2.09393738,0.01552405,1.0,12.56409203,0.97361145,15.78947368,20.79587113,0.0
0.54273545,31.75682259,0.57806587,0.42225072,20.7279129,0.78655428,1.91197705,1.53304768,4.42726404,0.63157895,2.08376733,0.01554999,1.0,12.49493033,0.97381692,15.78947368,20.67332543,0.0
